City,Year,Month,satellite_aod,satellite_no2,satellite_co,_source
Coimbatore,2019,5,0.4617523771923304,3932595867847721.0,0.038209332065528664,simulated
Coimbatore,2019,6,0.5347833375361044,3747052134716611.5,0.03460471833745535,simulated
Coimbatore,2019,7,0.5526969978108318,703663814992100.5,0.022547454908680913,simulated
Coimbatore,2019,8,0.38986821719438153,1501723167955893.0,0.030958755422654832,simulated
Coimbatore,2019,9,0.509815755835122,3277264233418749.0,0.03291141022232465,simulated
Coimbatore,2019,10,0.7171716064878627,2782374144124208.0,0.0644570096955949,simulated
Coimbatore,2019,11,0.2995035337089292,3793424503929146.0,0.04095572232283119,simulated
Coimbatore,2019,12,0.30055881102636234,5913223378277746.0,0.06058043332349905,simulated
Coimbatore,2020,1,0.46538479419852496,2587170709082622.5,0.06097095408102757,simulated
Coimbatore,2020,2,0.20249290709041862,2881395648430476.0,0.04974866985940363,simulated
Coimbatore,2020,3,0.295475588424834,2960547518115338.5,0.04958864033315277,simulated
Coimbatore,2020,4,0.44281961923843005,2171695231491666.5,0.03328873328164764,simulated
Coimbatore,2020,5,0.4441925627028174,2571341884087502.5,0.032295128458579035,simulated
Coimbatore,2020,6,0.2982209288796893,1242405984390332.8,0.03064704051578091,simulated
Coimbatore,2020,7,0.4599031423068416,1662168015562369.0,0.04722232085955695,simulated
Delhi,2015,1,0.40118913382414156,2824350585231608.5,0.0738581718251878,simulated
Delhi,2015,2,0.5780615273729688,2272165348111829.0,0.04663674726729832,simulated
Delhi,2015,3,0.2108478257608087,3479102893196660.0,0.036776508254016176,simulated
Delhi,2015,4,0.5044441719278947,1142765070472322.5,0.023911106472627255,simulated
Delhi,2015,5,0.3664122755549279,2220580925133664.5,0.020749162077921886,simulated
Delhi,2015,6,0.3002985046014973,1749905102587961.0,0.044182106856363354,simulated
Delhi,2015,7,0.1643647060688871,1973771019138610.0,0.037505777826982355,simulated
Delhi,2015,8,0.3055412715227478,2219436641007335.0,0.024002257267480634,simulated
Delhi,2015,9,0.37987479691954323,3074463964700856.5,0.03258669356161766,simulated
Delhi,2015,10,0.34687810520845563,6106159076942103.0,0.05620360818993129,simulated
Delhi,2015,11,0.8576070618292839,2093847610041814.5,0.05996292247267217,simulated
Delhi,2015,12,0.7107399863531869,1693220697063198.5,0.04403936194691149,simulated
Delhi,2016,1,0.9508373905668924,1105693709845980.0,0.0792158603497778,simulated
Delhi,2016,2,0.4594662943313914,3091157881418960.0,0.028989980063987918,simulated
Delhi,2016,3,0.4469330813664244,2426850257484069.0,0.025721540145381395,simulated
Delhi,2016,4,0.19265890658616242,2504294425455599.0,0.02066577970891334,simulated
Delhi,2016,5,0.34201548356361033,3905821320644499.5,0.027256851700773417,simulated
Delhi,2016,6,0.43518183059015747,2696164836436251.0,0.02387495981211738,simulated
Delhi,2016,7,0.4085685051357838,3194551732984688.5,0.027721719329615983,simulated
Delhi,2016,8,0.4596589663529068,2397004533039247.5,0.028442534529208995,simulated
Delhi,2016,9,0.21111110141214853,851988710926483.5,0.023686497675220637,simulated
Delhi,2016,10,0.5788593370947844,3734296203575379.5,0.06180339084952618,simulated
Delhi,2016,11,0.6096995438729989,1371955183647255.2,0.07392497951443841,simulated
Delhi,2016,12,0.43732261105330583,4676345727109215.0,0.06987274933223196,simulated
Delhi,2017,1,0.9429924419159845,2477118100832343.5,0.04350268766069609,simulated
Delhi,2017,2,0.4027599434430451,3160067317248965.0,0.027824334325019122,simulated
Delhi,2017,3,0.17348148175039163,1331549547524915.0,0.0238778208475753,simulated
Delhi,2017,4,0.5780750725947729,1138949535897616.5,0.039935004188459786,simulated
Delhi,2017,5,0.3906790152458688,3364850575499627.0,0.04891700772995467,simulated
Delhi,2017,6,0.5239013817931363,2496190510331579.0,0.049520777455278525,simulated
Delhi,2017,7,0.2320891392407358,3054747340861213.5,0.02144736866114968,simulated
Delhi,2017,8,0.47145505196144966,579486616309194.2,0.039085706464905626,simulated
Delhi,2017,9,0.547552207622759,507711891055864.0,0.03427776914218286,simulated
Delhi,2017,10,0.9168254368599013,3888288700429746.0,0.07812795922132083,simulated
Delhi,2017,11,0.47634741530406527,5336990254417477.0,0.05985870733327443,simulated
Delhi,2017,12,0.5141442128719202,5272202886866518.0,0.060769847296908514,simulated
Delhi,2018,1,0.6423520207983744,1089029644346255.9,0.06434086728838295,simulated
Delhi,2018,2,0.521534894839841,3157771664019244.0,0.04850299964341004,simulated
Delhi,2018,3,0.4963248438537392,2445954311564723.5,0.04924802776920453,simulated
Delhi,2018,4,0.46228082958280636,2529377363466617.0,0.024716600992633626,simulated
Delhi,2018,5,0.3222667605414703,2532390947326965.0,0.0469134833376735,simulated
Delhi,2018,6,0.5905463505831152,2819758077715328.0,0.02228540921474635,simulated
Delhi,2018,7,0.37202560685274677,3158683943864954.5,0.04055598507460276,simulated
Delhi,2018,8,0.5657635871298669,2509150243950835.5,0.04037913997253795,simulated
Delhi,2018,9,0.2565865625033733,2996345773240982.5,0.02214646768201375,simulated
Delhi,2018,10,0.24768013014160944,5331673972212438.0,0.042096336563050576,simulated
Delhi,2018,11,0.3194755320989939,3658228600798744.0,0.06407255308265686,simulated
Delhi,2018,12,0.4486802395824535,1184922787656969.2,0.07100651383287551,simulated
Delhi,2019,1,0.670140085363566,2830582909604636.5,0.06033344503925145,simulated
Delhi,2019,2,0.5726273384277232,771786203576106.8,0.021758742467683997,simulated
Delhi,2019,3,0.4177258970334009,2726170714147626.0,0.029667057847118525,simulated
Delhi,2019,4,0.18079302139229567,2057031899559439.0,0.033444924222942915,simulated
Delhi,2019,5,0.19399846523762138,3716038802930308.0,0.021328469843443876,simulated
Delhi,2019,6,0.18586665642384587,577380996499149.9,0.040304207401291564,simulated
Delhi,2019,7,0.2534748954842213,1849248196603805.2,0.0464587949287744,simulated
Delhi,2019,8,0.21393800513400457,3592420028607430.0,0.045948745939925296,simulated
Delhi,2019,9,0.5869499590160993,2496086352763298.0,0.028753480773765813,simulated
Delhi,2019,10,0.5910539659240043,1232946745775095.0,0.052447148608262634,simulated
Delhi,2019,11,0.30911856057965964,2067836881381980.0,0.07132275468768745,simulated
Delhi,2019,12,0.6361994470761525,4912854416057707.0,0.062486229617718596,simulated
Delhi,2020,1,0.8646895405694425,3964605344278772.0,0.06276672466790233,simulated
Delhi,2020,2,0.16733002143799738,2807266469983288.5,0.04801807624456844,simulated
Delhi,2020,3,0.35034943617343917,1187611893107189.5,0.039883297619214095,simulated
Delhi,2020,4,0.333798756680941,2458627154707342.0,0.02106640598527082,simulated
Delhi,2020,5,0.5376176497979888,3443090262767878.5,0.023749481353226944,simulated
Delhi,2020,6,0.2398435951694604,598861807662535.0,0.029304866518604485,simulated
Delhi,2020,7,0.4086703132878178,2143975757396019.2,0.026594259900073115,simulated
Ernakulam,2015,1,0.7938327740607518,3087124118270105.0,0.07659469134134153,simulated
Ernakulam,2015,2,0.2219911107903991,3411857389491266.0,0.030478261273575644,simulated
Ernakulam,2015,3,0.26029108883925706,3485821951808230.0,0.022194201169365553,simulated
Ernakulam,2015,4,0.30085106816965346,1748949898886656.8,0.041976536200711595,simulated
Ernakulam,2015,5,0.19052851727316847,1623543893231307.0,0.025273576025773445,simulated
Ernakulam,2015,6,0.2316945155326183,3838075047578416.5,0.03180676441325695,simulated
Ernakulam,2015,7,0.19979879046088914,2915860604317880.5,0.031330492415231476,simulated
Ernakulam,2015,8,0.4955219390240888,3666329045605156.5,0.03642289010458746,simulated
Ernakulam,2015,9,0.5938281796583763,615502967888688.0,0.04262648207008066,simulated
Ernakulam,2015,10,0.34649507663229795,5026421684438651.0,0.06936165722174369,simulated
Ernakulam,2015,11,0.8868270408858804,1611015143815713.8,0.07082455334622177,simulated
Ernakulam,2015,12,0.8851012582806285,3012207581672648.5,0.04284044996915751,simulated
Ernakulam,2016,1,0.32916940303594716,3410878555714107.0,0.042381548083374444,simulated
Ernakulam,2016,2,0.4282080035085295,863581491602987.8,0.04581300573806313,simulated
Ernakulam,2016,3,0.4207799600631964,1339393898090327.0,0.022784033364320343,simulated
Ernakulam,2016,4,0.49943636768062927,502180533965014.1,0.022043310421613203,simulated
Ernakulam,2016,5,0.38109007338390144,1931549096699119.0,0.04650642538457106,simulated
Ernakulam,2016,6,0.44307478915425524,1318782363561725.5,0.04127495169968118,simulated
Ernakulam,2016,7,0.35212311696293186,1935407054996451.0,0.04921861409561601,simulated
Ernakulam,2016,8,0.42290046366910794,2085496228378568.5,0.04284937181496733,simulated
Ernakulam,2016,9,0.18198813540828726,1919218306846066.8,0.028143952743222605,simulated
Ernakulam,2016,10,0.3730469065774313,1466252236077659.8,0.05347999802005369,simulated
Ernakulam,2016,11,0.8696555491825795,2363693701512610.5,0.07781550145959124,simulated
Ernakulam,2016,12,0.6033955072460104,3741903931347742.5,0.05050314649846924,simulated
Ernakulam,2017,1,0.2948177267162871,3815636060973408.0,0.05700938844165877,simulated
Ernakulam,2017,2,0.5832707987618097,2697043341599088.5,0.0301370466830063,simulated
Ernakulam,2017,3,0.1847453161299546,3099602434745174.5,0.03289406547474805,simulated
Ernakulam,2017,4,0.591479418887157,3290191572767079.5,0.041692321072886396,simulated
Ernakulam,2017,5,0.17422235377108852,705189381180650.5,0.02518072722854057,simulated
Ernakulam,2017,6,0.26361010269743207,639505192378309.4,0.020658406711607603,simulated
Ernakulam,2017,7,0.2585051722817979,3089081804014966.0,0.03788677874207701,simulated
Ernakulam,2017,8,0.21465646883024073,1136377681791007.0,0.02219575433958057,simulated
Ernakulam,2017,9,0.5851355426705617,3657437278928465.5,0.032877945355662824,simulated
Ernakulam,2017,10,0.5347072224880646,5913874135273335.0,0.036280328861046644,simulated
Ernakulam,2017,11,0.7617644331432573,6218935629937775.0,0.05811617956013049,simulated
Ernakulam,2017,12,0.5276103392749716,2898134969293758.0,0.07246264662179101,simulated
Ernakulam,2018,1,0.7620938601090235,4808017874591201.0,0.07640618631894772,simulated
Ernakulam,2018,2,0.4168152323239285,857713082509903.4,0.03904364620261893,simulated
Ernakulam,2018,3,0.3782440366981638,1966282509833997.0,0.020472376915321205,simulated
Ernakulam,2018,4,0.3581808388235406,892286390154295.0,0.04768625175515771,simulated
Ernakulam,2018,5,0.5168606875039145,1173154132346927.2,0.04223437794028381,simulated
Ernakulam,2018,6,0.3854949014774063,1104943206376499.8,0.020034102818012548,simulated
Ernakulam,2018,7,0.48019202268950223,2767020824557169.5,0.04426669509243979,simulated
Ernakulam,2018,8,0.2133011609040542,1465468683482469.0,0.02440374592562833,simulated
Ernakulam,2018,9,0.17168915742993568,655848476946773.8,0.037134403424194676,simulated
Ernakulam,2018,10,0.9109344065287799,2964144284381243.0,0.07562820412230399,simulated
Ernakulam,2018,11,0.3256032189736376,3560723677852122.5,0.04091319650911789,simulated
Ernakulam,2018,12,0.9163911722146516,5451739771846607.0,0.05992308512151592,simulated
Ernakulam,2019,1,0.24953011165775785,6259215792565010.0,0.03451916576372304,simulated
Ernakulam,2019,2,0.27452265197514547,753983118868410.2,0.02383449155932183,simulated
Ernakulam,2019,3,0.5958844824660511,3578121025804811.0,0.037151825364760874,simulated
Ernakulam,2019,4,0.5876838471275537,2516271727490497.5,0.027145294682350454,simulated
Ernakulam,2019,5,0.3689743704851982,1923520623670665.2,0.026312142785845635,simulated
Ernakulam,2019,6,0.19873577737668255,705652413766806.4,0.033604798192964344,simulated
Ernakulam,2019,7,0.5323319446587831,1911318655685650.5,0.04805817545448499,simulated
Ernakulam,2019,8,0.3125497476739373,3461786626403955.5,0.03159045083291358,simulated
Ernakulam,2019,9,0.5411653376350916,1083561008482105.0,0.028775977711073125,simulated
Ernakulam,2019,10,0.9043704918059305,2083089889372801.8,0.0369825438363187,simulated
Ernakulam,2019,11,0.7541957988645112,3400522973893981.5,0.07889501067914993,simulated
Ernakulam,2019,12,0.4626988573476144,1822851342795853.8,0.0626280568467781,simulated
Ernakulam,2020,1,0.7271603297631013,2149241387431950.5,0.06969168581148602,simulated
Ernakulam,2020,2,0.31568440873746156,1414444124588673.2,0.04066042912948623,simulated
Ernakulam,2020,3,0.5082482452905235,2470881114976300.0,0.020062333713140253,simulated
Ernakulam,2020,4,0.21933841877595991,2541645270592134.5,0.04528103715883154,simulated
Ernakulam,2020,5,0.31693211859979975,3912260406468311.0,0.029932377001261945,simulated
Ernakulam,2020,6,0.5814037656699064,3698340003034502.0,0.032614209583808354,simulated
Ernakulam,2020,7,0.5457002041010052,982260140372506.2,0.03614212046359169,simulated
Gurugram,2015,1,0.4343333508061353,4277216680785494.0,0.050171460262393386,simulated
Gurugram,2015,2,0.24789058746941706,904435532865556.5,0.03325029332386101,simulated
Gurugram,2015,3,0.19427956650469602,2111645849893728.0,0.044501943566346173,simulated
Gurugram,2015,4,0.5173098545292052,1021900008312223.0,0.02889115081696203,simulated
Gurugram,2015,5,0.45416061312561085,2145259241215235.8,0.04927890816254588,simulated
Gurugram,2015,6,0.3475161613032798,2035232699905741.5,0.03417829928408482,simulated
Gurugram,2015,7,0.16210554566805846,3774873643442105.0,0.028334219997420074,simulated
Gurugram,2015,8,0.47913519016514294,2125184224409890.2,0.022476830794574194,simulated
Gurugram,2015,9,0.2390475955222749,3471041278902866.0,0.026806997183288817,simulated
Gurugram,2015,10,0.7368402897794744,3616494572286914.0,0.053053473554180774,simulated
Gurugram,2015,11,0.511339046832551,4477151865698126.0,0.07793976834355787,simulated
Gurugram,2015,12,0.610830578918077,2350707178939613.5,0.04994891888922779,simulated
Gurugram,2016,1,0.4842123961049136,4239283515626002.0,0.07004327602513638,simulated
Gurugram,2016,2,0.5268920672161395,1394826243598239.0,0.03127556716371445,simulated
Gurugram,2016,3,0.1542834744420663,3693884533313403.5,0.04821736608250479,simulated
Gurugram,2016,4,0.24501265504286168,3674599202372743.0,0.02337239088413123,simulated
Gurugram,2016,5,0.5848715686871528,1059959203007667.8,0.04326564748944007,simulated
Gurugram,2016,6,0.20379387514228348,1703008446278621.8,0.02112482110996723,simulated
Gurugram,2016,7,0.4904199872799241,2273388190365709.0,0.021454250175114833,simulated
Gurugram,2016,8,0.36832418980184267,2436781607276418.0,0.03686560549754542,simulated
Gurugram,2016,9,0.5514185291765596,3444065197033961.0,0.041148416231563165,simulated
Gurugram,2016,10,0.7729165296776682,2755468784231646.0,0.06400200657345159,simulated
Gurugram,2016,11,0.69598868203006,5601295972310771.0,0.07286248904692692,simulated
Gurugram,2016,12,0.6196680329853328,6138844393530047.0,0.061475080487964885,simulated
Gurugram,2017,1,0.6118975736468961,5476887486789665.0,0.032390543093039834,simulated
Gurugram,2017,2,0.23573964827720595,2192943085953835.5,0.03278005954449756,simulated
Gurugram,2017,3,0.4516455789786158,2484583316780528.5,0.04282974684432703,simulated
Gurugram,2017,4,0.28729974795495017,2069110909093778.0,0.030272434496849472,simulated
Gurugram,2017,5,0.5388328049812631,646402457485731.2,0.046491956354694094,simulated
Gurugram,2017,6,0.4348420283925075,646529753432654.8,0.03698967359646881,simulated
Gurugram,2017,7,0.464002917243886,3196220202087711.5,0.04020742092814564,simulated
Gurugram,2017,8,0.3495659616993423,2648885792750159.5,0.029355316233457884,simulated
Gurugram,2017,9,0.21668217241794874,3525259346008165.5,0.043913939541532526,simulated
Gurugram,2017,10,0.45005265174759823,5384995489538508.0,0.07745918867056618,simulated
Gurugram,2017,11,0.6258509526347068,3157778414152575.5,0.054316467084033815,simulated
Gurugram,2017,12,0.2417284733175122,4252804215422342.5,0.06731294612258212,simulated
Gurugram,2018,1,0.8018538985276837,1275607689255263.5,0.051464764120942856,simulated
Gurugram,2018,2,0.2450912080447739,3826909120321920.0,0.04604808746547923,simulated
Gurugram,2018,3,0.2733676778019929,2709555222620298.0,0.026268004760124086,simulated
Gurugram,2018,4,0.45227301004299325,523542557216892.8,0.03763557504958268,simulated
Gurugram,2018,5,0.31944017351862786,1081688862038535.0,0.04848466945925603,simulated
Gurugram,2018,6,0.5534383242372912,2159010190809515.8,0.03153478691435423,simulated
Gurugram,2018,7,0.25960415831131983,695022418883408.8,0.028434011587502278,simulated
Gurugram,2018,8,0.3744281918268053,1257718534979272.5,0.02774814463345845,simulated
Gurugram,2018,9,0.15576390428924522,660682039475577.0,0.021211064358353054,simulated
Gurugram,2018,10,0.6748818918396422,2419630502632144.5,0.07734603659841044,simulated
Gurugram,2018,11,0.7057839849103065,3753321980291970.0,0.05645332536475594,simulated
Gurugram,2018,12,0.5977354285093256,2943937429201644.0,0.07094871737288957,simulated
Gurugram,2019,1,0.8545745469182466,5228663773720445.0,0.051141950461265046,simulated
Gurugram,2019,2,0.4813710341371462,2211284631887365.0,0.04185002370365255,simulated
Gurugram,2019,3,0.5316202612064144,2505586756108483.0,0.049701824667613526,simulated
Gurugram,2019,4,0.3529717957257308,3125028451018772.0,0.041439479770710386,simulated
Gurugram,2019,5,0.5941750066522361,2497741699748488.0,0.048065544281775334,simulated
Gurugram,2019,6,0.3297802473102641,1740996719594076.2,0.04046445841545307,simulated
Gurugram,2019,7,0.1541344418255525,1657544310486280.2,0.049047665705084745,simulated
Gurugram,2019,8,0.4143203381333519,2610219462678518.5,0.048201855623358186,simulated
Gurugram,2019,9,0.5291120652522584,1086644860643017.4,0.0458095363488725,simulated
Gurugram,2019,10,0.5468470695151074,1130241250216520.8,0.04883770686407354,simulated
Gurugram,2019,11,0.4571715845126345,5667379075127765.0,0.03419721451244771,simulated
Gurugram,2019,12,0.7792133602090863,1280703206910301.2,0.06484218009326832,simulated
Gurugram,2020,1,0.8068747311540204,5337381333361019.0,0.04148040266485222,simulated
Gurugram,2020,2,0.35620481786737734,3320326152491708.5,0.0285698294943623,simulated
Gurugram,2020,3,0.5483321602755594,814923316831178.0,0.03946433990150283,simulated
Gurugram,2020,4,0.4412528298719266,1051753366001453.6,0.024750365924621518,simulated
Gurugram,2020,5,0.3791733581233744,2576973071988554.5,0.037548427013470026,simulated
Gurugram,2020,6,0.27180588633176556,1852946988119827.8,0.03990668340720417,simulated
Gurugram,2020,7,0.5678090850232758,3129686546128725.0,0.044882514576050456,simulated
Guwahati,2015,1,0.4951330071407023,6103954091773639.0,0.03497979036045327,simulated
Guwahati,2015,2,0.4334504329183613,2454720734316629.0,0.040313103695762895,simulated
Guwahati,2015,3,0.5200984381427264,3857611024552234.0,0.038082611964943114,simulated
Guwahati,2015,4,0.48000758264247145,3413858724299608.0,0.021221290876391314,simulated
Guwahati,2015,5,0.3839929102120794,2786488574533723.5,0.027826451605446906,simulated
Guwahati,2015,6,0.28296131628691795,2787812732755451.5,0.045564602389522854,simulated
Guwahati,2015,7,0.23628587338712143,788775030364519.8,0.042275253863440776,simulated
Guwahati,2015,8,0.44627493000927154,2034046876307081.0,0.028380126764177234,simulated
Guwahati,2015,9,0.48648246036947873,1256533443932746.5,0.0499283152464179,simulated
Guwahati,2015,10,0.8873393330439776,4808537664191764.0,0.03347010273469607,simulated
Guwahati,2015,11,0.3648825649060576,3181818208260803.5,0.03864729580778586,simulated
Guwahati,2015,12,0.5627314724985485,6212430988122539.0,0.06997740656681033,simulated
Guwahati,2016,1,0.5363448920672144,1671048618240005.8,0.06973374964695761,simulated
Guwahati,2016,2,0.5047484833366113,2362340964797291.5,0.020924322752411562,simulated
Guwahati,2016,3,0.5034287220271902,3093027933904833.0,0.04670796148522239,simulated
Guwahati,2016,4,0.2521957767473228,2381360357282535.5,0.02300177001059149,simulated
Guwahati,2016,5,0.2973771399982368,2760107852828244.5,0.03419431976944062,simulated
Guwahati,2016,6,0.5899249750727245,3208556110378069.0,0.047996843783785464,simulated
Guwahati,2016,7,0.44744193461008086,1227044785580735.8,0.028861268451567827,simulated
Guwahati,2016,8,0.5677006557422835,1960990339212714.2,0.04653156248060724,simulated
Guwahati,2016,9,0.4408416549483326,999751705711443.0,0.04047641485580618,simulated
Guwahati,2016,10,0.8799319970528403,3875598624374315.5,0.03720298660070958,simulated
Guwahati,2016,11,0.5020960877372426,1837110748069471.0,0.047597793878887656,simulated
Guwahati,2016,12,0.4626303125385596,1710730123665216.0,0.03232016263009321,simulated
Guwahati,2017,1,0.36846052153005254,4372702657409970.0,0.04965754545885133,simulated
Guwahati,2017,2,0.5786805133113456,1169150650810161.0,0.02183121418112432,simulated
Guwahati,2017,3,0.22401350934082853,1564100867145469.8,0.03083868864360904,simulated
Guwahati,2017,4,0.19217682677018227,1195583437770116.0,0.03283466241734927,simulated
Guwahati,2017,5,0.1697846297881875,1469193380954528.2,0.03601513943063264,simulated
Guwahati,2017,6,0.15695671047500287,3211225222950900.0,0.027572275470716272,simulated
Guwahati,2017,7,0.41331210293735865,3042182624713233.5,0.04432974093431217,simulated
Guwahati,2017,8,0.46309635993642295,3322273330999204.5,0.04866550466720846,simulated
Guwahati,2017,9,0.44974989231831664,2569890206159945.5,0.026123099299607544,simulated
Guwahati,2017,10,0.601165019395306,2293348853802421.5,0.03240607934024062,simulated
Guwahati,2017,11,0.9473993819519475,1752488161995328.5,0.06943535143613193,simulated
Guwahati,2017,12,0.8357899842642074,4109818746701902.5,0.060307698829219984,simulated
Guwahati,2018,1,0.47214544183324714,2283222584005256.0,0.06439810930755017,simulated
Guwahati,2018,2,0.2689991264100498,2813120052117930.0,0.04143427561027042,simulated
Guwahati,2018,3,0.505504978515373,3934114235171341.0,0.029567407610359163,simulated
Guwahati,2018,4,0.2079140076437347,3026368349846668.0,0.02339657238968132,simulated
Guwahati,2018,5,0.3839320551743348,1130415954140777.0,0.0359788035729644,simulated
Guwahati,2018,6,0.5374138009663285,1737631372590456.2,0.03438337243145573,simulated
Guwahati,2018,7,0.5729711209723544,2367397013749420.0,0.026304511839428515,simulated
Guwahati,2018,8,0.4528469647451513,2019588300067441.5,0.049478571724631826,simulated
Guwahati,2018,9,0.4649080849722108,2853018536645838.5,0.027139081838360845,simulated
Guwahati,2018,10,0.8579049238316643,5065347473737697.0,0.060520484881180274,simulated
Guwahati,2018,11,0.8553113115105444,1037762211725695.9,0.07083658572272403,simulated
Guwahati,2018,12,0.395559883823079,4988619189299237.0,0.058605682976400564,simulated
Guwahati,2019,1,0.6134971455435643,5825207048433516.0,0.041570078539544655,simulated
Guwahati,2019,2,0.4009631368723764,2140606280269240.0,0.03157837695093577,simulated
Guwahati,2019,3,0.15970099436436538,2046191752444971.0,0.04589094769953561,simulated
Guwahati,2019,4,0.15525686108318856,989937962827924.8,0.0489108659323271,simulated
Guwahati,2019,5,0.3607600231124049,3099260090816563.5,0.04262925372875525,simulated
Guwahati,2019,6,0.3931314882932919,1445728979692421.8,0.03748121376137192,simulated
Guwahati,2019,7,0.5377924500145737,3597721805125961.5,0.02136912612973367,simulated
Guwahati,2019,8,0.16710337375239043,1787469244612527.2,0.04467279044344238,simulated
Guwahati,2019,9,0.4800872972511251,1196011933707651.5,0.03033635687939859,simulated
Guwahati,2019,10,0.8170584653955384,6353894466445014.0,0.07127510849639308,simulated
Guwahati,2019,11,0.5067007902303245,2129990346514915.2,0.04256819266220634,simulated
Guwahati,2019,12,0.26450377657862695,6067074297111288.0,0.047359544562046586,simulated
Guwahati,2020,1,0.8252282748903881,4777728631441799.0,0.04606853979004283,simulated
Guwahati,2020,2,0.5832545464090868,2907735777628633.0,0.04817769960641784,simulated
Guwahati,2020,3,0.3697623713609782,3330638291634642.5,0.022485523668076476,simulated
Guwahati,2020,4,0.5858357306063214,3434532369511023.0,0.03480290423635572,simulated
Guwahati,2020,5,0.3630309752895303,1616626351895741.5,0.02133154772146625,simulated
Guwahati,2020,6,0.4335254343974002,2515695347538017.0,0.025052567601907563,simulated
Guwahati,2020,7,0.5438142289840534,3957582858455829.5,0.0386968915424949,simulated
Hyderabad,2015,1,0.32924895359003353,1502878983591692.2,0.06693705828938148,simulated
Hyderabad,2015,2,0.5227604410813872,2483717855526318.0,0.04480417826382049,simulated
Hyderabad,2015,3,0.5981206486777328,2060204923520898.2,0.0407796704346206,simulated
Hyderabad,2015,4,0.5516061339718014,3065068661967499.5,0.04326108085471944,simulated
Hyderabad,2015,5,0.5520942609613928,1039619509164882.5,0.02220498840026116,simulated
Hyderabad,2015,6,0.566244073751306,3997341259014542.0,0.02396388297082315,simulated
Hyderabad,2015,7,0.35912048558872184,811511548218282.2,0.034031422782694665,simulated
Hyderabad,2015,8,0.18243836137273786,944788315891081.8,0.04674363934008573,simulated
Hyderabad,2015,9,0.3448312662345683,564436981284676.2,0.02636095104156955,simulated
Hyderabad,2015,10,0.5615752415483348,6293621148913609.0,0.0576285734795317,simulated
Hyderabad,2015,11,0.835676796647185,3305844298423785.0,0.044480598177656205,simulated
Hyderabad,2015,12,0.9022175220100555,5178194928177019.0,0.06201442998229021,simulated
Hyderabad,2016,1,0.3642772230999217,2218432495010463.2,0.07206629129213492,simulated
Hyderabad,2016,2,0.30015000705623857,2398957894441869.0,0.026942257022293782,simulated
Hyderabad,2016,3,0.36974511509140795,3698269700483668.5,0.040928692165568076,simulated
Hyderabad,2016,4,0.23493904478052435,3112720868954047.0,0.021612112778446168,simulated
Hyderabad,2016,5,0.3914333040768974,2571227356464013.5,0.029487675003688252,simulated
Hyderabad,2016,6,0.23759189426291277,3020720711167316.5,0.030270193244661875,simulated
Hyderabad,2016,7,0.49070171941893914,2798596568097826.5,0.02881904633956,simulated
Hyderabad,2016,8,0.46179493747819855,1928455730322706.0,0.02001556617725506,simulated
Hyderabad,2016,9,0.3531477257802931,2749923607671114.5,0.03707555488878182,simulated
Hyderabad,2016,10,0.5940265032447568,1213258870736589.2,0.04717147218495284,simulated
Hyderabad,2016,11,0.40042773654045977,3084713636966433.5,0.06415076040791531,simulated
Hyderabad,2016,12,0.44561627537178694,4662525811201750.0,0.045118080465777345,simulated
Hyderabad,2017,1,0.9586325397613559,2296507206776404.0,0.07907358749364707,simulated
Hyderabad,2017,2,0.4312268932618566,3002240050628119.5,0.045069576729125566,simulated
Hyderabad,2017,3,0.5659995825694963,3953720577690303.0,0.03255166762328179,simulated
Hyderabad,2017,4,0.529026646252972,1766854142513492.0,0.0236746501476941,simulated
Hyderabad,2017,5,0.18253308153028597,3452038269285224.5,0.025612245920257074,simulated
Hyderabad,2017,6,0.5471432259520991,742175529042596.8,0.04563428735456022,simulated
Hyderabad,2017,7,0.4355947286760763,2441109454504169.0,0.027769780094174,simulated
Hyderabad,2017,8,0.5723021426613983,3712041578527310.5,0.028307315569378724,simulated
Hyderabad,2017,9,0.1917514270828758,1186702238886685.0,0.024511703701930353,simulated
Hyderabad,2017,10,0.9015288230250227,3186142739820782.5,0.051402425546174246,simulated
Hyderabad,2017,11,0.3881058465415625,4539514960649727.0,0.06740757527793358,simulated
Hyderabad,2017,12,0.7751100051647488,1224041458873718.2,0.04932635791724055,simulated
Hyderabad,2018,1,0.5959233628178829,1255045780509215.0,0.06686307285930544,simulated
Hyderabad,2018,2,0.5226751940255497,627178453637438.4,0.03303801545426822,simulated
Hyderabad,2018,3,0.5211781321896878,3873329005994598.5,0.0429879016662299,simulated
Hyderabad,2018,4,0.5131877321097529,2574723021963519.0,0.03247963595853416,simulated
Hyderabad,2018,5,0.20887469846561912,2184776593527985.5,0.031017338781180705,simulated
Hyderabad,2018,6,0.5605988416685657,1834490124729318.2,0.03270390097615584,simulated
Hyderabad,2018,7,0.3454200141431303,832154822486377.8,0.04581864111838599,simulated
Hyderabad,2018,8,0.23100919573554168,1852860796533664.8,0.038260327634635063,simulated
Hyderabad,2018,9,0.1582958688888635,2544425031840215.5,0.04903182625135505,simulated
Hyderabad,2018,10,0.47338092601279025,2035896079601982.5,0.059695480623818555,simulated
Hyderabad,2018,11,0.32025529474095427,1828674482842818.5,0.038216093883373235,simulated
Hyderabad,2018,12,0.3160447951139253,4141806327316070.5,0.05982276990936335,simulated
Hyderabad,2019,1,0.8737040262512038,5047952172289257.0,0.07073557247116329,simulated
